284.3231843575419,2.541356433532919
285.5801675977653,1.4659018249882905
286.6276536312849,1.8434623181627003
287.8846368715084,2.0417803765795774
289.14162011173187,0.9663257680349967
290.39860335195533,1.1646438264518733
291.44608938547486,2.815976986587812
292.91256983240226,1.561279943285794
294.1695530726257,1.7595980017025508
295.4265363128491,0.6841433931580181
296.8930167597766,1.9769916837790573
297.9405027932961,2.3545521769534914
299.8259776536313,3.2889155980596065
301.0829608938548,3.487233656476484
302.5494413407821,4.780081947097522
304.85391061452515,5.355960498688762
306.1108938547486,5.554278557105806
307.78687150837993,7.941657079930792
309.46284916201114,11.602808269717523
310.7198324022346,13.074898995095879
311.9768156424581,17.094535054397344
313.2337988826815,17.29285311281439
314.49078212290505,17.491171171231215
315.74776536312845,18.963261896609716
316.79525139664804,21.888367723707187
317.84273743016763,23.539700883843004
318.68072625698323,26.644049145697767
319.51871508379884,29.748397407552744
320.35670391061456,34.12651833636901
321.19469273743016,38.504639265185425
321.8231843575419,43.062002628759224
322.4516759776536,48.89313865929439
322.8706703910615,52.35597179066422
323.49916201117315,58.187107821199476
324.3371508379888,65.11277408393885
324.7561452513966,72.39692521619315
325.3846368715084,76.95428857976685
325.8036312849161,81.69089437809814
326.43212290502794,87.52203040863344
326.85111731843574,94.80618154088783
327.0606145251396,100.99580244093792
327.6891061452514,106.82693847147323
327.8986033519553,114.29033203848502
328.52709497206706,121.39524073598173
328.9460893854748,129.95316453519746
329.3650837988827,137.23731566745172
329.7840782122905,144.52146679970593
330.20307262569827,151.8056179319603
330.83156424581006,161.45807196338015
331.25055865921786,167.4684504286729
331.6695530726257,177.30014689485014
332.29804469273745,183.13128292538548
332.71703910614525,187.8678887237167
333.13603351955305,195.15203985597105
333.9740223463687,198.25638811782582
334.6025139664804,201.53997881443814
335.65,199.36999397368945
336.48798882681564,194.83170623377515
337.3259776536313,189.0196458268992
337.95446927374303,183.3868278547809
338.37346368715083,177.93325231741994
339.00195530726256,171.02666167834
339.4209497206704,164.29931347401765
339.8399441340782,158.8457379366567
340.258938547486,153.39216239929578
340.6779329608938,146.66481419497322
341.3064245810056,139.75822355589335
341.7254189944134,133.03087535157073
342.35391061452515,124.85051204552943
342.9824022346369,116.67014873948801
343.8203910614525,108.31054299868919
344.4488826815642,102.67772502657076
345.07737430167595,95.77113438749082
345.91536312849155,89.95907398061505
346.54385474860334,84.32625600849667
347.59134078212287,77.061180499902
348.63882681564246,71.0698776582687
349.68631284916205,66.35234748359684
351.1527932960894,62.55010510637186
352.6192737430167,60.02163539610834
353.6667597765363,55.304105221436586
355.1332402234637,55.32318084509607
356.80921787709497,52.61546870007506
358.0662011173184,50.26624142456897
358.90418994413403,52.09681701946233
360.58016759776535,50.662877541402864
362.2561452513967,49.22893806334337
363.5131284916201,49.42725612176024
364.9796089385474,46.89878641149677
366.027094972067,47.27634690467104
367.0745810055866,46.380134730883846
