333.1725888324873,19.065750432307137
335.5837563451777,19.820062092325074
338.1218274111675,19.019944811372277
340.65989847715736,19.6621352227271
343.07106598984774,18.97413919043727
345.60913705583755,19.61632960179206
348.1472081218274,23.143135397762414
350.55837563451774,32.551293211626394
353.0964467005076,54.828099007596634
355.6345177664975,113.16259711125923
356.7766497461929,165.51889048867662
358.0456852791878,235.07075492512328
358.8071065989848,283.43648897160665
359.8223350253807,350.327980520764
360.5837563451777,394.3667914903243
361.7258883248731,436.62693102158767
362.994923857868,426.85187238111143
364.010152284264,388.4549023918071
364.7715736040609,347.3975595152138
365.5329949238578,314.99406279246637
366.0406091370559,271.2763470285833
366.8020304568528,228.77669645968217
368.0710659898477,168.5208685884366
368.7055837563452,140.55641619127513
370.48223350253807,94.27518024845435
373.02030456852793,61.744293736732395
375.4314720812183,48.075528473673224
377.9695431472081,41.50618042348973
380.50761421319794,37.82144775792152
